transaction_id,fraud_score,is_fraud,fraud_reason,model_version,flagged_timestamp
TXN0010130,0.088,0,,fraud-model-v2.3,2025-03-24 02:43:14
TXN0009412,0.033,0,,fraud-model-v2.3,2025-05-06 13:54:17
TXN0010006,0.016,0,,fraud-model-v2.3,2025-01-12 06:58:38
TXN0006182,0.014,0,,fraud-model-v2.3,2025-01-18 07:38:28
TXN0001989,0.063,0,,fraud-model-v2.3,2025-05-15 02:51:59
TXN0000452,0.101,0,,fraud-model-v2.3,2025-03-30 15:14:21
TXN0008062,0.095,0,,fraud-model-v2.3,2025-02-10 11:52:50
TXN0006331,0.021,0,,fraud-model-v2.3,2025-06-14 09:30:08
TXN0003234,0.144,0,,fraud-model-v2.3,2025-01-08 18:32:02
TXN0007324,0.047,0,,fraud-model-v2.3,2025-01-10 10:32:24
TXN0011855,0.017,0,,fraud-model-v2.3,2025-02-09 06:21:18
TXN0009534,0.168,0,,fraud-model-v2.3,2025-05-18 23:58:19
TXN0004940,0.087,0,,fraud-model-v2.3,2025-01-05 04:06:01
TXN0006518,0.285,0,,fraud-model-v2.3,2025-06-14 08:18:19
TXN0011881,0.075,0,,fraud-model-v2.3,2025-06-21 09:04:58
TXN0009345,0.171,0,,fraud-model-v2.3,2025-06-06 23:15:18
TXN0007364,0.158,0,,fraud-model-v2.3,2025-01-01 06:38:50
TXN0003227,0.202,0,,fraud-model-v2.3,2025-05-20 12:18:03
TXN0001960,0.087,0,,fraud-model-v2.3,2025-02-20 04:16:37
TXN0001511,0.061,0,,fraud-model-v2.3,2025-03-07 01:07:42
TXN0007766,0.076,0,,fraud-model-v2.3,2025-06-24 07:39:49
TXN0001667,0.203,0,,fraud-model-v2.3,2025-02-01 10:07:21
TXN0008784,0.189,0,,fraud-model-v2.3,2025-01-18 17:52:18
TXN0008158,0.053,0,,fraud-model-v2.3,2025-04-17 06:00:23
TXN0007344,0.077,0,,fraud-model-v2.3,2025-03-04 02:21:43
TXN0010312,0.044,0,,fraud-model-v2.3,2025-05-18 03:31:24
TXN0008590,0.221,0,,fraud-model-v2.3,2025-04-20 17:21:39
TXN0004129,0.029,0,,fraud-model-v2.3,2025-03-16 21:28:20
TXN0009489,0.055,0,,fraud-model-v2.3,2025-06-17 10:25:07
TXN0007652,0.127,0,,fraud-model-v2.3,2025-06-29 02:58:45
TXN0005232,0.033,0,,fraud-model-v2.3,2025-05-03 20:38:57
TXN0008704,0.092,0,,fraud-model-v2.3,2025-06-29 01:07:52
TXN0002176,0.021,0,,fraud-model-v2.3,2025-01-05 01:00:57
TXN0008857,0.056,0,,fraud-model-v2.3,2025-04-01 00:49:35
TXN0010441,0.09,0,,fraud-model-v2.3,2025-03-30 21:58:31
TXN0007837,0.039,0,,fraud-model-v2.3,2025-04-18 00:09:30
TXN0006519,0.043,0,,fraud-model-v2.3,2025-01-15 13:21:07
TXN0011745,0.079,0,,fraud-model-v2.3,2025-06-23 20:41:48
TXN0007183,0.139,0,,fraud-model-v2.3,2025-06-06 01:35:08
TXN0006643,0.114,0,,fraud-model-v2.3,2025-02-20 09:26:12
TXN0000952,0.037,0,,fraud-model-v2.3,2025-01-29 07:43:26
TXN0006047,0.064,0,,fraud-model-v2.3,2025-01-26 06:09:22
TXN0004803,0.034,0,,fraud-model-v2.3,2025-06-07 11:09:07
TXN0004973,0.118,0,,fraud-model-v2.3,2025-02-07 06:57:15
TXN0008356,0.17,0,,fraud-model-v2.3,2025-03-20 16:10:30
TXN0000738,0.017,0,,fraud-model-v2.3,2025-04-03 00:56:49
TXN0003408,0.081,0,,fraud-model-v2.3,2025-03-11 11:13:38
TXN0002394,0.057,0,,fraud-model-v2.3,2025-02-15 11:44:59
TXN0009512,0.028,0,,fraud-model-v2.3,2025-04-27 20:20:59
TXN0010083,0.035,0,,fraud-model-v2.3,2025-02-24 02:48:42
TXN0002427,0.031,0,,fraud-model-v2.3,2025-06-13 05:05:14
TXN0008792,0.157,0,,fraud-model-v2.3,2025-02-13 03:13:25
TXN0007137,0.128,0,,fraud-model-v2.3,2025-04-18 22:09:55
TXN0003429,0.044,0,,fraud-model-v2.3,2025-01-26 10:47:21
TXN0007077,0.156,0,,fraud-model-v2.3,2025-06-26 00:37:57
TXN0005722,0.062,0,,fraud-model-v2.3,2025-02-17 18:39:01
TXN0005987,0.221,0,,fraud-model-v2.3,2025-06-17 14:16:24
TXN0000190,0.134,0,,fraud-model-v2.3,2025-03-12 02:50:39
TXN0004804,0.047,0,,fraud-model-v2.3,2025-06-14 14:55:16
TXN0004034,0.208,0,,fraud-model-v2.3,2025-01-19 09:26:36
TXN0004281,0.019,0,,fraud-model-v2.3,2025-04-17 19:35:28
TXN0001368,0.158,0,,fraud-model-v2.3,2025-03-06 17:17:44
TXN0009058,0.106,0,,fraud-model-v2.3,2025-05-06 13:27:30
TXN0008316,0.073,0,,fraud-model-v2.3,2025-06-10 09:44:46
TXN0011928,0.157,0,,fraud-model-v2.3,2025-03-28 09:35:20
TXN0002683,0.049,0,,fraud-model-v2.3,2025-06-05 15:02:16
TXN0008831,0.184,0,,fraud-model-v2.3,2025-05-12 07:38:31
TXN0009604,0.114,0,,fraud-model-v2.3,2025-05-23 17:40:41
TXN0010332,0.164,0,,fraud-model-v2.3,2025-04-03 02:46:33
TXN0006895,0.129,0,,fraud-model-v2.3,2025-06-28 13:25:47
TXN0006532,0.112,0,,fraud-model-v2.3,2025-06-17 18:49:53
TXN0001661,0.069,0,,fraud-model-v2.3,2025-03-29 20:36:21
TXN0005827,0.307,0,,fraud-model-v2.3,2025-02-18 18:32:50
TXN0004782,0.094,0,,fraud-model-v2.3,2025-02-05 07:11:37
TXN0006378,0.14,0,,fraud-model-v2.3,2025-05-05 21:20:57
TXN0003306,0.035,0,,fraud-model-v2.3,2025-04-27 16:38:11
TXN0001842,0.144,0,,fraud-model-v2.3,2025-02-12 03:20:51
TXN0008755,0.166,0,,fraud-model-v2.3,2025-06-07 01:34:50
TXN0005494,0.139,0,,fraud-model-v2.3,2025-03-10 17:31:34
TXN0005862,0.094,0,,fraud-model-v2.3,2025-05-02 19:00:53
TXN0008631,0.19,0,,fraud-model-v2.3,2025-05-31 11:12:12
TXN0008805,0.101,0,,fraud-model-v2.3,2025-01-07 12:27:01
TXN0003164,0.06,0,,fraud-model-v2.3,2025-06-28 19:43:29
TXN0009300,0.07,0,,fraud-model-v2.3,2025-04-20 04:57:36
TXN0010795,0.116,0,,fraud-model-v2.3,2025-01-19 00:51:19
TXN0005116,0.142,0,,fraud-model-v2.3,2025-06-11 12:34:03
TXN0000799,0.035,0,,fraud-model-v2.3,2025-02-03 18:13:55
TXN0008918,0.103,0,,fraud-model-v2.3,2025-05-03 09:04:45
TXN0000415,0.102,0,,fraud-model-v2.3,2025-03-04 02:11:45
TXN0002038,0.12,0,,fraud-model-v2.3,2025-06-03 21:10:11
TXN0005138,0.078,0,,fraud-model-v2.3,2025-01-11 04:36:33
TXN0010985,0.069,0,,fraud-model-v2.3,2025-02-19 04:39:08
TXN0011156,0.056,0,,fraud-model-v2.3,2025-05-13 18:11:40
TXN0005197,0.009,0,,fraud-model-v2.3,2025-04-20 08:51:49
TXN0001900,0.124,0,,fraud-model-v2.3,2025-05-09 04:13:45
TXN0002179,0.156,0,,fraud-model-v2.3,2025-06-26 12:37:36
TXN0002000,0.058,0,,fraud-model-v2.3,2025-06-18 05:57:51
TXN0008558,0.063,0,,fraud-model-v2.3,2025-04-23 03:43:11
TXN0004614,0.071,0,,fraud-model-v2.3,2025-04-01 21:06:15
TXN0004652,0.039,0,,fraud-model-v2.3,2025-03-23 11:44:31
TXN0011451,0.172,0,,fraud-model-v2.3,2025-04-08 03:43:43
TXN0009621,0.12,0,,fraud-model-v2.3,2025-06-29 15:34:29
TXN0004000,0.099,0,,fraud-model-v2.3,2025-05-30 00:25:45
TXN0004357,0.11,0,,fraud-model-v2.3,2025-04-25 00:16:09
TXN0009685,0.14,0,,fraud-model-v2.3,2025-06-04 16:31:35
TXN0007271,0.087,0,,fraud-model-v2.3,2025-06-07 01:54:03
TXN0007002,0.014,0,,fraud-model-v2.3,2025-01-16 16:55:38
TXN0002102,0.02,0,,fraud-model-v2.3,2025-02-01 15:23:19
TXN0001500,0.058,0,,fraud-model-v2.3,2025-01-11 04:47:33
TXN0007426,0.249,0,,fraud-model-v2.3,2025-03-29 13:10:31
TXN0001289,0.157,0,,fraud-model-v2.3,2025-06-06 19:01:25
TXN0000718,0.093,0,,fraud-model-v2.3,2025-06-12 06:30:49
TXN0006361,0.063,0,,fraud-model-v2.3,2025-01-09 07:51:46
TXN0010947,0.015,0,,fraud-model-v2.3,2025-05-24 02:03:38
TXN0005358,0.098,0,,fraud-model-v2.3,2025-02-28 22:27:31
TXN0000291,0.218,0,,fraud-model-v2.3,2025-06-07 03:36:58
TXN0011845,0.108,0,,fraud-model-v2.3,2025-03-07 10:39:48
TXN0002088,0.092,0,,fraud-model-v2.3,2025-03-18 13:02:18
TXN0007623,0.186,0,,fraud-model-v2.3,2025-01-24 03:41:10
TXN0003140,0.113,0,,fraud-model-v2.3,2025-03-09 15:39:17
TXN0011875,0.049,0,,fraud-model-v2.3,2025-02-05 19:39:31
TXN0000148,0.139,0,,fraud-model-v2.3,2025-01-09 22:08:28
TXN0011286,0.237,0,,fraud-model-v2.3,2025-05-04 00:50:16
TXN0003870,0.081,0,,fraud-model-v2.3,2025-04-20 13:07:21
TXN0000132,0.122,0,,fraud-model-v2.3,2025-05-03 19:13:49
TXN0011820,0.112,0,,fraud-model-v2.3,2025-02-21 03:43:43
TXN0003562,0.277,0,,fraud-model-v2.3,2025-01-31 02:31:34
TXN0007133,0.116,0,,fraud-model-v2.3,2025-01-03 23:00:06
TXN0007459,0.05,0,,fraud-model-v2.3,2025-02-22 21:00:06
TXN0010691,0.041,0,,fraud-model-v2.3,2025-06-12 22:56:04
TXN0006670,0.075,0,,fraud-model-v2.3,2025-05-17 07:41:05
TXN0000253,0.033,0,,fraud-model-v2.3,2025-01-21 04:27:52
TXN0005650,0.115,0,,fraud-model-v2.3,2025-04-25 10:28:31
TXN0010800,0.034,0,,fraud-model-v2.3,2025-06-02 03:10:50
TXN0007615,0.066,0,,fraud-model-v2.3,2025-03-16 19:32:52
TXN0010163,0.1,0,,fraud-model-v2.3,2025-03-10 09:43:03
TXN0008294,0.162,0,,fraud-model-v2.3,2025-02-08 22:28:01
TXN0009893,0.105,0,,fraud-model-v2.3,2025-05-17 19:23:35
TXN0007121,0.07,0,,fraud-model-v2.3,2025-02-12 07:52:43
TXN0003239,0.061,0,,fraud-model-v2.3,2025-06-18 11:04:06
TXN0002389,0.058,0,,fraud-model-v2.3,2025-03-28 07:57:04
TXN0000362,0.014,0,,fraud-model-v2.3,2025-03-27 02:18:05
TXN0010620,0.012,0,,fraud-model-v2.3,2025-04-16 14:46:22
TXN0002033,0.135,0,,fraud-model-v2.3,2025-02-25 22:02:15
TXN0004874,0.214,0,,fraud-model-v2.3,2025-03-31 17:16:48
TXN0009322,0.022,0,,fraud-model-v2.3,2025-05-26 04:02:34
TXN0011499,0.124,0,,fraud-model-v2.3,2025-04-13 14:41:29
TXN0008851,0.036,0,,fraud-model-v2.3,2025-06-12 23:27:55
TXN0000373,0.071,0,,fraud-model-v2.3,2025-01-15 09:48:12
TXN0011732,0.054,0,,fraud-model-v2.3,2025-01-05 04:50:54
TXN0000989,0.041,0,,fraud-model-v2.3,2025-05-29 13:12:04
TXN0010363,0.072,0,,fraud-model-v2.3,2025-05-25 02:14:20
TXN0008672,0.079,0,,fraud-model-v2.3,2025-06-11 01:49:29
TXN0009107,0.076,0,,fraud-model-v2.3,2025-02-27 12:42:52
TXN0005373,0.027,0,,fraud-model-v2.3,2025-04-11 12:36:07
TXN0006956,0.032,0,,fraud-model-v2.3,2025-03-03 01:00:17
TXN0001287,0.145,0,,fraud-model-v2.3,2025-01-03 08:58:13
TXN0007024,0.038,0,,fraud-model-v2.3,2025-06-25 02:17:11
TXN0006463,0.079,0,,fraud-model-v2.3,2025-01-13 21:30:42
TXN0008684,0.037,0,,fraud-model-v2.3,2025-05-31 11:02:34
TXN0003731,0.08,0,,fraud-model-v2.3,2025-06-24 07:22:16
TXN0002893,0.021,0,,fraud-model-v2.3,2025-05-27 05:34:45
TXN0002094,0.032,0,,fraud-model-v2.3,2025-05-08 10:01:32
TXN0011366,0.112,0,,fraud-model-v2.3,2025-04-10 14:44:29
TXN0003995,0.165,0,,fraud-model-v2.3,2025-02-10 07:52:30
TXN0003740,0.033,0,,fraud-model-v2.3,2025-03-01 05:11:13
TXN0000685,0.033,0,,fraud-model-v2.3,2025-02-06 07:24:51
TXN0009597,0.095,0,,fraud-model-v2.3,2025-03-26 07:57:02
TXN0008129,0.074,0,,fraud-model-v2.3,2025-02-11 18:29:54
TXN0003366,0.171,0,,fraud-model-v2.3,2025-06-23 17:12:43
TXN0007598,0.069,0,,fraud-model-v2.3,2025-02-26 20:02:11
TXN0008766,0.124,0,,fraud-model-v2.3,2025-05-30 05:52:41
TXN0011209,0.06,0,,fraud-model-v2.3,2025-03-21 09:02:37
TXN0002545,0.07,0,,fraud-model-v2.3,2025-03-20 19:01:41
TXN0010250,0.101,0,,fraud-model-v2.3,2025-03-31 01:31:19
TXN0008425,0.181,0,,fraud-model-v2.3,2025-05-16 08:10:42
TXN0011554,0.065,0,,fraud-model-v2.3,2025-02-05 00:52:19
TXN0010899,0.045,0,,fraud-model-v2.3,2025-03-20 06:02:28
TXN0005289,0.032,0,,fraud-model-v2.3,2025-02-03 18:34:12
TXN0003559,0.037,0,,fraud-model-v2.3,2025-03-10 00:08:09
TXN0007449,0.2,0,,fraud-model-v2.3,2025-02-09 10:10:22
TXN0008455,0.035,0,,fraud-model-v2.3,2025-03-04 03:38:33
TXN0007856,0.078,0,,fraud-model-v2.3,2025-05-07 22:09:31
TXN0004570,0.192,0,,fraud-model-v2.3,2025-05-28 13:25:22
TXN0011431,0.02,0,,fraud-model-v2.3,2025-01-01 19:56:02
TXN0003390,0.062,0,,fraud-model-v2.3,2025-03-26 16:16:15
TXN0001763,0.025,0,,fraud-model-v2.3,2025-03-10 05:28:21
TXN0002678,0.021,0,,fraud-model-v2.3,2025-05-06 20:10:52
TXN0001601,0.085,0,,fraud-model-v2.3,2025-06-01 00:13:00
TXN0011239,0.06,0,,fraud-model-v2.3,2025-06-24 08:28:48
TXN0010146,0.22,0,,fraud-model-v2.3,2025-01-16 00:59:14
TXN0011122,0.19,0,,fraud-model-v2.3,2025-04-25 09:33:41
TXN0006334,0.092,0,,fraud-model-v2.3,2025-02-04 10:27:35
TXN0008091,0.081,0,,fraud-model-v2.3,2025-05-28 18:27:28
TXN0007938,0.194,0,,fraud-model-v2.3,2025-03-28 10:42:53
TXN0002566,0.046,0,,fraud-model-v2.3,2025-04-21 05:06:32
TXN0010689,0.024,0,,fraud-model-v2.3,2025-02-12 07:34:55
TXN0004082,0.071,0,,fraud-model-v2.3,2025-03-19 08:14:10
TXN0001568,0.234,0,,fraud-model-v2.3,2025-05-23 18:52:44
TXN0008263,0.153,0,,fraud-model-v2.3,2025-06-21 02:53:19
TXN0006976,0.075,0,,fraud-model-v2.3,2025-05-18 22:18:32
TXN0009936,0.127,0,,fraud-model-v2.3,2025-05-14 21:12:34
TXN0006925,0.027,0,,fraud-model-v2.3,2025-03-04 21:39:04
TXN0005123,0.024,0,,fraud-model-v2.3,2025-01-11 20:23:41
TXN0000800,0.035,0,,fraud-model-v2.3,2025-03-12 22:28:25
TXN0002699,0.125,0,,fraud-model-v2.3,2025-03-11 19:46:24
TXN0010968,0.081,0,,fraud-model-v2.3,2025-04-30 06:01:35
TXN0001499,0.144,0,,fraud-model-v2.3,2025-05-27 16:50:33
TXN0010297,0.061,0,,fraud-model-v2.3,2025-06-07 15:23:35
TXN0005125,0.067,0,,fraud-model-v2.3,2025-01-28 04:06:57
TXN0010480,0.042,0,,fraud-model-v2.3,2025-03-08 19:17:57
TXN0008470,0.034,0,,fraud-model-v2.3,2025-05-30 20:25:39
TXN0011081,0.056,0,,fraud-model-v2.3,2025-01-29 02:37:49
TXN0000326,0.181,0,,fraud-model-v2.3,2025-02-06 13:18:02
TXN0007496,0.084,0,,fraud-model-v2.3,2025-05-27 08:37:29
TXN0007502,0.041,0,,fraud-model-v2.3,2025-06-11 21:45:15
TXN0000498,0.038,0,,fraud-model-v2.3,2025-05-21 19:38:04
TXN0001422,0.058,0,,fraud-model-v2.3,2025-03-01 19:36:40
TXN0001392,0.017,0,,fraud-model-v2.3,2025-06-07 20:10:16
TXN0006666,0.089,0,,fraud-model-v2.3,2025-03-10 18:01:18
TXN0009996,0.057,0,,fraud-model-v2.3,2025-01-09 18:30:51
TXN0008997,0.03,0,,fraud-model-v2.3,2025-01-25 07:02:53
TXN0009563,0.117,0,,fraud-model-v2.3,2025-04-20 05:17:54
TXN0007973,0.091,0,,fraud-model-v2.3,2025-03-09 16:19:18
TXN0000050,0.085,0,,fraud-model-v2.3,2025-02-12 22:05:56
TXN0007025,0.074,0,,fraud-model-v2.3,2025-01-07 21:36:41
TXN0002466,0.094,0,,fraud-model-v2.3,2025-05-15 21:57:36
TXN0005664,0.009,0,,fraud-model-v2.3,2025-06-08 03:30:53
TXN0006137,0.02,0,,fraud-model-v2.3,2025-06-29 09:24:21
TXN0001071,0.075,0,,fraud-model-v2.3,2025-06-24 12:07:19
TXN0007912,0.088,0,,fraud-model-v2.3,2025-03-01 15:55:07
TXN0009986,0.025,0,,fraud-model-v2.3,2025-04-01 02:27:01
TXN0011653,0.255,0,,fraud-model-v2.3,2025-06-18 06:26:09
TXN0010116,0.103,0,,fraud-model-v2.3,2025-03-28 08:31:08
TXN0004840,0.095,0,,fraud-model-v2.3,2025-04-27 06:26:19
TXN0002303,0.146,0,,fraud-model-v2.3,2025-05-28 22:58:43
TXN0011620,0.173,0,,fraud-model-v2.3,2025-03-29 09:00:28
TXN0011491,0.035,0,,fraud-model-v2.3,2025-01-30 02:24:22
