transaction_id,customer_id,merchant_id,upi_vpa,amount,timestamp,status,bank_rrn,upi_app
TXN0005240,CUST01930,MER0043,cust01930@okhdfcbank,84.71,2025-05-24 15:18:15,FAILED,070153688514,BHIM
TXN0005242,CUST00240,MER0084,cust00240@okhdfcbank,870.47,2025-05-23 02:41:24,success,187637090876,BHIM
TXN0005243,CUST01714,MER0096,cust01714@okhdfcbank,1092.27,2025-04-17 11:57:55,success,844341129728,Paytm
TXN0005249,CUST00002,MER0130,cust00002@okhdfcbank,886.72,2025-06-05 07:58:05,SUCCESS,009632324270,Amazon Pay
TXN0005250,CUST00221,MER0127,cust00221@okhdfcbank,1176.8,2025-01-29 00:44:44,FAILED,568272734597,Paytm
TXN0005251,CUST01876,MER0019,cust01876@okhdfcbank,937.23,2025-05-15 22:38:34,SUCCESS,476420885516,BHIM
TXN0005254,CUST01308,MER0025,cust01308@okhdfcbank,1072.39,2025-06-08 03:49:07,SUCCESS,488724280502,Paytm
TXN0005256,CUST00064,MER0076,cust00064@okhdfcbank,1584.83,2025-01-24 12:15:10,SUCCESS,438571358456,BHIM
TXN0005257,CUST00425,MER0048,cust00425@okhdfcbank,855.0,2025-06-10 17:09:33,success,134544981214,GPay
TXN0005258,CUST01590,MER0019,cust01590@okhdfcbank,894.8,2025-01-14 00:20:40,FAILED,959095275035,Paytm
TXN0005259,CUST00520,MER0116,cust00520@okhdfcbank,315.38,2025-01-24 02:21:39,SUCCESS,135711170938,GPay
TXN0005261,CUST00826,MER0003,cust00826@okhdfcbank,1075.6,2025-05-16 12:04:11,SUCCESS,451593168666,Paytm
TXN0005264,CUST01269,MER0123,cust01269@okhdfcbank,1956.72,2025-05-04 08:20:16,Success,360283007611,BHIM
TXN0005266,CUST01007,MER0009,cust01007@okhdfcbank,666.33,2025-04-08 02:08:41,Success,288253542353,Amazon Pay
TXN0005267,CUST00655,MER0090,cust00655@okhdfcbank,366.45,2025-01-07 00:39:30,success,455734146371,PhonePe
TXN0005268,CUST00524,MER0122,cust00524@okhdfcbank,435.56,2025-06-17 05:21:56,SUCCESS,205164359092,PhonePe
TXN0005270,CUST01104,MER0026,cust01104@okhdfcbank,475.09,2025-03-24 01:55:57,SUCCESS,604661718035,GPay
TXN0005271,CUST01411,MER0090,cust01411@okhdfcbank,281.95,2025-05-13 23:37:25,SUCCESS,736296015197,Paytm
TXN0005272,CUST01005,MER0007,cust01005@okhdfcbank,1662.0,2025-03-15 18:46:33,success,767182532524,GPay
TXN0005273,CUST00080,MER0125,cust00080@okhdfcbank,590.87,2025-05-28 09:25:36,success,636101875097,Amazon Pay
TXN0005275,CUST01114,MER0024,cust01114@okhdfcbank,795.48,2025-01-17 02:38:36,SUCCESS,749196062445,Paytm
TXN0005276,CUST00503,MER0025,cust00503@okhdfcbank,1301.43,2025-03-30 06:59:28,Success,338687941308,PhonePe
TXN0005277,CUST00778,MER0087,cust00778@okhdfcbank,179.89,2025-02-16 20:54:21,SUCCESS,850513522606,Amazon Pay
TXN0005278,CUST01237,MER0121,cust01237@okhdfcbank,403.25,2025-01-07 16:02:45,success,905774340057,BHIM
TXN0005280,CUST01592,MER0116,cust01592@okhdfcbank,774.55,2025-02-12 01:13:15,success,306094968162,Amazon Pay
TXN0005282,CUST00022,MER0033,cust00022@okhdfcbank,283.87,2025-04-26 05:34:47,success,037713267920,Paytm
TXN0005283,CUST01767,MER0008,cust01767@okhdfcbank,110.75,2025-04-09 07:30:12,Success,324135750859,Paytm
TXN0005285,CUST00372,MER0119,cust00372@okhdfcbank,160.78,2025-02-23 08:23:11,success,194950558137,PhonePe
TXN0005288,CUST01200,MER0031,cust01200@okhdfcbank,579.66,2025-05-16 13:55:30,SUCCESS,254300792949,GPay
TXN0005289,CUST01059,MER0126,cust01059@okhdfcbank,2568.9,2025-02-03 18:31:11,success,955499123278,Amazon Pay
TXN0005291,CUST00595,MER0085,cust00595@okhdfcbank,96.21,2025-03-24 20:42:48,Success,134514577797,BHIM
TXN0005292,CUST00225,MER0040,cust00225@okhdfcbank,1318.05,2025-06-12 14:26:51,SUCCESS,260938352559,Amazon Pay
TXN0005293,CUST00158,MER0051,cust00158@okhdfcbank,421.47,2025-04-04 14:57:50,Success,006709683093,PhonePe
TXN0005294,CUST00996,MER0064,cust00996@okhdfcbank,1405.09,2025-01-02 02:31:44,FAILED,126855881190,GPay
TXN0005296,CUST00772,MER0012,cust00772@okhdfcbank,2017.76,2025-02-28 16:42:40,success,205759835622,GPay
TXN0005297,CUST00375,MER0058,cust00375@okhdfcbank,655.22,2025-03-08 00:50:34,SUCCESS,346937669885,Amazon Pay
TXN0005299,CUST01462,MER0114,cust01462@okhdfcbank,1245.94,2025-06-06 23:30:11,SUCCESS,537353018054,Amazon Pay
TXN0005300,CUST01436,MER0030,cust01436@okhdfcbank,554.46,2025-01-20 17:12:00,Success,023950736343,GPay
TXN0005302,CUST01939,MER0145,cust01939@okhdfcbank,306.06,2025-01-05 14:20:54,SUCCESS,872210087937,PhonePe
TXN0005305,CUST01421,MER0095,cust01421@okhdfcbank,149.1,2025-05-04 06:31:53,Success,280230781528,Amazon Pay
TXN0005306,CUST01114,MER0028,cust01114@okhdfcbank,917.77,2025-03-23 06:55:55,Success,490079678969,PhonePe
TXN0005307,CUST00971,MER0009,cust00971@okhdfcbank,339.55,2025-02-24 03:46:42,success,803459075079,Paytm
TXN0005308,CUST00894,MER0143,cust00894@okhdfcbank,113.61,2025-05-17 07:46:46,success,612537701162,Paytm
TXN0005311,CUST01943,MER0092,cust01943@okhdfcbank,101.72,2025-04-03 03:54:54,Success,523855077008,BHIM
TXN0005315,CUST01169,MER0048,cust01169@okhdfcbank,130.86,2025-05-10 01:27:04,SUCCESS,222594285592,BHIM
TXN0005316,CUST00403,MER0115,cust00403@okhdfcbank,331.91,2025-05-09 03:10:46,SUCCESS,488282019867,BHIM
TXN0005317,CUST01119,MER0096,cust01119@okhdfcbank,241.47,2025-04-19 05:31:31,SUCCESS,679088510685,GPay
TXN0005319,CUST01989,MER0048,cust01989@okhdfcbank,892.06,2025-04-24 00:52:41,Failed,077401015337,BHIM
TXN0005321,CUST00476,MER0052,cust00476@okhdfcbank,389.38,2025-01-29 14:52:27,SUCCESS,151630138023,GPay
TXN0005322,CUST00616,MER0035,cust00616@okhdfcbank,379.01,2025-05-25 23:36:16,success,567470090262,BHIM
TXN0005323,CUST01437,MER0101,cust01437@okhdfcbank,213.35,2025-01-03 04:09:57,success,901581534991,PhonePe
TXN0005325,CUST01615,MER0004,cust01615@okhdfcbank,995.86,2025-01-22 21:27:54,SUCCESS,219492471110,BHIM
TXN0005327,CUST00019,MER0078,cust00019@okhdfcbank,454.54,2025-06-20 22:53:23,SUCCESS,702200055807,BHIM
TXN0005328,CUST01662,MER0036,cust01662@okhdfcbank,356.55,2025-03-04 01:06:50,SUCCESS,716646766131,BHIM
TXN0005329,CUST01886,MER0063,cust01886@okhdfcbank,897.07,2025-06-17 02:37:11,success,254654609580,GPay
TXN0005330,CUST00984,MER0055,cust00984@okhdfcbank,118.51,2025-02-06 15:15:07,success,637482579144,Amazon Pay
TXN0005331,CUST01360,MER0122,cust01360@okhdfcbank,498.94,2025-04-03 20:55:30,Success,768025503511,BHIM
TXN0005332,CUST00981,MER0055,cust00981@okhdfcbank,694.36,2025-01-20 05:35:33,success,722345447225,Paytm
TXN0005333,CUST00354,MER0100,cust00354@okhdfcbank,73.35,2025-04-18 09:19:06,Success,248599606160,BHIM
TXN0005334,CUST01298,MER0139,cust01298@okhdfcbank,168.29,2025-06-16 17:47:54,FAILED,676725297657,Paytm
TXN0005337,CUST01045,MER0038,cust01045@okhdfcbank,591.4,2025-06-17 05:24:54,SUCCESS,024155976225,Amazon Pay
TXN0005340,CUST00506,MER0106,cust00506@okhdfcbank,100.61,2025-06-13 01:36:58,success,697790782924,Paytm
TXN0005343,CUST00123,MER0111,cust00123@okhdfcbank,207.41,2025-01-09 07:58:11,Success,474112956069,BHIM
TXN0005344,CUST01784,MER0083,cust01784@okhdfcbank,1251.73,2025-06-01 14:00:31,success,693805179003,Amazon Pay
TXN0005346,CUST01376,MER0096,cust01376@okhdfcbank,279.18,2025-03-17 21:08:57,Success,862934186221,PhonePe
TXN0005347,CUST00922,MER0058,cust00922@okhdfcbank,245.17,2025-05-26 08:46:06,success,502825795925,BHIM
TXN0005348,CUST01859,MER0033,cust01859@okhdfcbank,916.83,2025-04-04 02:00:23,success,889589644549,BHIM
TXN0005349,CUST01260,MER0131,cust01260@okhdfcbank,609.09,2025-06-22 13:50:52,success,790725000298,Paytm
TXN0005353,CUST00064,MER0107,cust00064@okhdfcbank,145.11,2025-01-13 21:08:19,SUCCESS,431234937494,GPay
TXN0005354,CUST01151,MER0022,cust01151@okhdfcbank,835.22,2025-05-17 19:05:18,Success,126921692321,PhonePe
TXN0005355,CUST01827,MER0038,cust01827@okhdfcbank,2232.09,2025-05-31 02:03:33,SUCCESS,002127063964,PhonePe
TXN0005356,CUST01314,MER0011,cust01314@okhdfcbank,571.12,2025-03-13 18:05:35,Success,128503420553,Paytm
TXN0005357,CUST00569,MER0101,cust00569@okhdfcbank,270.31,2025-02-24 12:46:43,Success,985697005111,PhonePe
TXN0005360,CUST00670,MER0079,cust00670@okhdfcbank,718.16,2025-06-16 02:21:16,Success,103592075676,PhonePe
TXN0005362,CUST01552,MER0144,cust01552@okhdfcbank,331.8,2025-06-29 07:36:27,SUCCESS,616858749019,PhonePe
TXN0005363,CUST01398,MER0147,cust01398@okhdfcbank,282.67,2025-01-27 15:42:43,Failed,260540062405,GPay
TXN0005365,CUST01092,MER0133,cust01092@okhdfcbank,248.15,2025-04-30 16:28:36,success,329160321022,Amazon Pay
TXN0005368,CUST01792,MER0074,cust01792@okhdfcbank,327.19,2025-04-26 10:15:44,Pending,757273579219,GPay
TXN0005370,CUST01856,MER0083,cust01856@okhdfcbank,2873.12,2025-06-26 03:56:26,success,259908965691,Paytm
TXN0005371,CUST00491,MER0145,cust00491@okhdfcbank,901.93,2025-02-07 03:22:00,Success,540898612986,BHIM
TXN0005372,CUST00714,MER0079,cust00714@okhdfcbank,1469.24,2025-02-07 06:04:10,Success,421896232161,PhonePe
TXN0005373,CUST01692,MER0086,cust01692@okhdfcbank,196.63,2025-04-11 12:31:30,success,378375531866,PhonePe
TXN0005375,CUST00869,MER0049,cust00869@okhdfcbank,933.57,2025-05-30 04:36:10,SUCCESS,602843869234,PhonePe
TXN0005378,CUST01405,MER0093,cust01405@okhdfcbank,294.93,2025-05-19 09:03:17,Success,174572252490,BHIM
TXN0005380,CUST00419,MER0119,cust00419@okhdfcbank,561.03,2025-04-23 23:08:49,success,342296605643,GPay
TXN0005381,CUST01066,MER0045,cust01066@okhdfcbank,844.75,2025-01-23 18:14:30,SUCCESS,584323640022,Amazon Pay
TXN0005382,CUST01484,MER0075,cust01484@okhdfcbank,573.41,2025-05-05 00:04:12,success,187551590715,Paytm
TXN0005383,CUST00506,MER0053,cust00506@okhdfcbank,441.8,2025-04-27 03:29:37,Success,692198341419,BHIM
TXN0005384,CUST01618,MER0087,cust01618@okhdfcbank,354.04,2025-02-05 13:12:16,SUCCESS,562948032817,BHIM
TXN0005386,CUST00504,MER0101,cust00504@okhdfcbank,151.02,2025-04-05 01:12:12,Success,982988115076,Amazon Pay
TXN0005387,CUST01469,MER0070,cust01469@okhdfcbank,1179.59,2025-04-21 07:57:16,success,170759349334,BHIM
TXN0005391,CUST01666,MER0141,cust01666@okhdfcbank,122.37,2025-03-18 07:53:24,success,998345499182,GPay
TXN0005396,CUST00862,MER0051,cust00862@okhdfcbank,187.96,2025-02-21 14:15:26,PENDING,097205051961,Amazon Pay
TXN0005397,CUST00105,MER0110,cust00105@okhdfcbank,115.39,2025-05-02 23:13:02,Success,302359282280,Paytm
TXN0005398,CUST01003,MER0028,cust01003@okhdfcbank,167.27,2025-04-03 12:02:11,SUCCESS,319152359730,Amazon Pay
TXN0005399,CUST00896,MER0100,cust00896@okhdfcbank,4341.41,2025-03-02 19:20:50,success,946932129734,Amazon Pay
TXN0005401,CUST00252,MER0093,cust00252@okhdfcbank,762.13,2025-05-28 14:26:11,SUCCESS,874014418233,BHIM
TXN0005404,CUST00221,MER0141,cust00221@okhdfcbank,901.38,2025-04-14 22:19:05,SUCCESS,840490050306,BHIM
TXN0005405,CUST00550,MER0033,cust00550@okhdfcbank,858.18,2025-06-02 05:06:07,Success,164439566291,BHIM
TXN0005408,CUST00021,MER0029,cust00021@okhdfcbank,917.95,2025-03-07 13:21:26,Success,479846853763,GPay
TXN0005409,CUST01279,MER0071,cust01279@okhdfcbank,856.09,2025-02-25 04:24:45,SUCCESS,578804986338,Amazon Pay
TXN0005410,CUST00881,MER0062,cust00881@okhdfcbank,370.57,2025-02-14 18:09:12,success,930305716219,BHIM
TXN0005412,CUST00547,MER0142,cust00547@okhdfcbank,315.5,2025-03-10 15:40:08,success,175324123892,Amazon Pay
TXN0005414,CUST01134,MER0150,cust01134@okhdfcbank,494.71,2025-03-03 12:00:42,SUCCESS,012786283867,GPay
TXN0005415,CUST01562,MER0057,cust01562@okhdfcbank,828.02,2025-02-03 08:50:35,SUCCESS,060887063563,PhonePe
TXN0005416,CUST01651,MER0099,cust01651@okhdfcbank,671.32,2025-02-09 10:42:23,FAILED,136976939042,Paytm
TXN0005417,CUST01110,MER0005,cust01110@okhdfcbank,819.88,2025-02-01 03:29:54,Success,860895616954,Amazon Pay
TXN0005418,CUST00187,MER0147,cust00187@okhdfcbank,230.31,2025-05-24 18:46:32,Success,148648498802,BHIM
TXN0005419,CUST01258,MER0070,cust01258@okhdfcbank,2396.78,2025-06-07 04:46:40,Success,151709863785,PhonePe
TXN0005420,CUST00996,MER0032,cust00996@okhdfcbank,349.89,2025-01-19 13:55:05,success,810323214780,Amazon Pay
TXN0005421,CUST00505,MER0105,cust00505@okhdfcbank,437.5,2025-02-12 21:48:39,FAILED,738987930769,Paytm
TXN0005422,CUST00496,MER0118,cust00496@okhdfcbank,131.81,2025-04-29 08:58:31,SUCCESS,085812702839,GPay
TXN0005424,CUST00452,MER0072,cust00452@okhdfcbank,839.02,2025-01-21 20:27:33,PENDING,778973388247,Paytm
TXN0005425,CUST00007,MER0062,cust00007@okhdfcbank,1056.28,2025-05-11 07:50:23,success,332236962734,BHIM
TXN0005428,CUST01736,MER0021,cust01736@okhdfcbank,649.96,2025-03-21 07:54:33,success,874015554713,Paytm
TXN0005432,CUST01379,MER0126,cust01379@okhdfcbank,1275.47,2025-03-26 18:56:16,Pending,763523643832,GPay
TXN0005434,CUST00043,MER0128,cust00043@okhdfcbank,1015.46,2025-04-09 13:23:52,success,479724651714,Amazon Pay
TXN0005437,CUST01715,MER0097,cust01715@okhdfcbank,845.95,2025-02-02 16:42:55,success,624788113043,Amazon Pay
TXN0005439,CUST00447,MER0081,cust00447@okhdfcbank,43.41,2025-03-10 14:20:11,Success,645228435570,PhonePe
TXN0005441,CUST01465,MER0075,cust01465@okhdfcbank,637.67,2025-06-24 11:05:33,success,736456264545,GPay
TXN0005442,CUST00473,MER0098,cust00473@okhdfcbank,-439.19,2025-04-27 14:13:58,success,400033380056,Paytm
TXN0005443,CUST01798,MER0121,cust01798@okhdfcbank,8665.52,2025-01-05 17:08:03,FAILED,910228533910,Paytm
TXN0005445,CUST01322,MER0017,cust01322@okhdfcbank,570.86,2025-03-29 19:37:05,success,749145957353,GPay
TXN0005446,CUST01461,MER0006,cust01461@okhdfcbank,757.17,2025-03-17 12:15:53,SUCCESS,815812180873,PhonePe
TXN0005447,CUST01171,MER0089,cust01171@okhdfcbank,316.93,2025-03-11 19:29:14,Success,084943838582,Amazon Pay
TXN0005449,CUST01484,MER0115,cust01484@okhdfcbank,706.98,2025-06-26 13:07:24,SUCCESS,227604842597,GPay
TXN0005450,CUST00869,MER0023,cust00869@okhdfcbank,675.31,2025-03-26 22:15:22,success,417501426135,GPay
TXN0005451,CUST00523,MER0090,cust00523@okhdfcbank,263.98,2025-02-14 09:09:07,PENDING,301693798781,Paytm
TXN0005452,CUST00552,MER0094,cust00552@okhdfcbank,103.1,2025-06-27 00:21:27,Success,903127080825,Paytm
TXN0005453,CUST00533,MER0123,cust00533@okhdfcbank,298.45,2025-01-31 16:47:27,SUCCESS,871527218183,Paytm
TXN0005454,CUST00346,MER0057,cust00346@okhdfcbank,653.69,2025-06-15 18:16:59,SUCCESS,017588771777,BHIM
TXN0005456,CUST00401,MER0010,cust00401@okhdfcbank,659.66,2025-03-16 01:39:29,Success,528056993532,BHIM
TXN0005457,CUST00747,MER0013,cust00747@okhdfcbank,390.58,2025-05-28 17:10:00,FAILED,030026182858,GPay
TXN0005458,CUST00469,MER0024,cust00469@okhdfcbank,757.92,2025-05-18 07:20:45,Success,159596070279,Paytm
TXN0005462,CUST01909,MER0066,cust01909@okhdfcbank,105.82,2025-03-29 23:36:10,Success,346651294164,BHIM
TXN0005463,CUST00306,MER0076,cust00306@okhdfcbank,417.73,2025-01-28 12:03:44,success,881890921676,GPay
TXN0005464,CUST01759,MER0112,cust01759@okhdfcbank,2290.02,2025-02-24 01:58:00,SUCCESS,857213839343,BHIM
TXN0005465,CUST01784,MER0048,cust01784@okhdfcbank,114.6,2025-02-14 11:37:50,SUCCESS,219297330247,PhonePe
TXN0005466,CUST00839,MER0080,cust00839@okhdfcbank,555.24,2025-02-02 08:32:47,SUCCESS,761244876420,Amazon Pay
TXN0005470,CUST01123,MER0121,cust01123@okhdfcbank,261.91,2025-03-24 04:33:11,success,189505745920,GPay
TXN0005472,CUST01655,MER0051,cust01655@okhdfcbank,1541.51,2025-04-28 00:28:46,success,160244743231,Paytm
TXN0005473,CUST01460,MER0020,cust01460@okhdfcbank,206.97,2025-01-14 02:01:24,Success,141661866124,PhonePe
TXN0005475,CUST01604,MER0046,cust01604@okhdfcbank,77.56,2025-04-14 16:24:10,SUCCESS,192920355449,Paytm
TXN0005476,CUST00255,MER0119,cust00255@okhdfcbank,1192.7,2025-04-18 11:12:39,Success,069830284074,Paytm
TXN0005477,CUST01559,MER0095,cust01559@okhdfcbank,1569.1,2025-05-21 10:23:45,success,197638481296,PhonePe
TXN0005480,CUST00352,MER0070,cust00352@okhdfcbank,904.29,2025-04-10 15:53:57,success,309387296036,GPay
TXN0005482,CUST01034,MER0015,cust01034@okhdfcbank,522.19,2025-03-18 11:16:02,FAILED,286270007265,Amazon Pay
TXN0005483,CUST00277,MER0043,cust00277@okhdfcbank,604.91,2025-01-10 09:18:05,Success,942834013776,Amazon Pay
TXN0005487,CUST00504,MER0117,cust00504@okhdfcbank,69.24,2025-02-04 00:14:05,SUCCESS,131622414811,BHIM
TXN0005491,CUST00589,MER0118,cust00589@okhdfcbank,102.58,2025-04-13 16:49:12,failed,313993918149,Amazon Pay
TXN0005494,CUST01971,MER0134,cust01971@okhdfcbank,998.2,2025-03-10 17:27:32,SUCCESS,054143073786,PhonePe
TXN0005495,CUST01611,MER0148,cust01611@okhdfcbank,250.56,2025-05-20 11:46:51,Success,017375895938,Paytm
TXN0005496,CUST01716,MER0104,cust01716@okhdfcbank,39.77,2025-05-26 22:51:20,Success,152334868808,Amazon Pay
TXN0005501,CUST01238,MER0106,cust01238@okhdfcbank,1150.55,2025-03-16 06:54:57,success,194809433919,Paytm
TXN0005502,CUST00770,MER0077,cust00770@okhdfcbank,587.63,2025-03-14 13:12:40,Success,602315550044,Paytm
TXN0005503,CUST00049,MER0081,cust00049@okhdfcbank,510.33,2025-04-05 14:37:01,Failed,978950514137,PhonePe
TXN0005504,CUST00407,MER0005,cust00407@okhdfcbank,518.51,2025-02-11 20:37:51,SUCCESS,020108745489,Paytm
TXN0005505,CUST00892,MER0038,cust00892@okhdfcbank,972.57,2025-03-29 08:52:27,success,577043412582,Paytm
TXN0005506,CUST01772,MER0036,cust01772@okhdfcbank,209.04,2025-05-07 00:53:29,SUCCESS,619274296840,BHIM
TXN0005507,CUST01626,MER0078,cust01626@okhdfcbank,754.45,2025-03-18 23:10:30,success,981763314108,Paytm
TXN0005508,CUST00501,MER0037,cust00501@okhdfcbank,196.25,2025-01-04 04:19:37,success,671003259650,GPay
TXN0005509,CUST01845,MER0059,cust01845@okhdfcbank,,2025-06-25 11:22:40,Success,344714611460,PhonePe
TXN0005510,CUST00900,MER0065,cust00900@okhdfcbank,838.93,2025-04-05 12:32:23,Success,617142679988,GPay
TXN0005511,CUST00818,MER0120,cust00818@okhdfcbank,247.59,2025-05-19 10:18:34,success,723504843907,Paytm
TXN0005515,CUST01838,MER0026,cust01838@okhdfcbank,2497.08,2025-02-27 08:44:53,success,525589445553,Paytm
TXN0005519,CUST00603,MER0091,cust00603@okhdfcbank,1057.34,2025-06-09 10:34:35,failed,171309094285,Amazon Pay
TXN0005524,CUST00299,MER0144,cust00299@okhdfcbank,940.58,2025-02-22 08:28:01,SUCCESS,786327468664,BHIM
TXN0005525,CUST00123,MER0007,cust00123@okhdfcbank,231.49,2025-04-09 22:28:24,success,164235686392,GPay
TXN0005526,CUST00448,MER0134,cust00448@okhdfcbank,55.32,2025-03-14 02:13:37,Success,112009418973,GPay
TXN0005528,CUST01256,MER0118,cust01256@okhdfcbank,60.53,2025-03-09 08:47:28,FAILED,537782411974,Paytm
TXN0005529,CUST01274,MER0084,cust01274@okhdfcbank,182.91,2025-02-25 07:51:24,failed,489804952941,PhonePe
TXN0005530,CUST00754,MER0014,cust00754@okhdfcbank,205.55,2025-06-05 13:58:27,success,355490093745,BHIM
TXN0005531,CUST01059,MER0150,cust01059@okhdfcbank,279.04,2025-01-24 22:36:33,Success,015428570871,Paytm
TXN0005532,CUST01810,MER0113,cust01810@okhdfcbank,1119.28,2025-05-28 06:49:52,Success,062173019988,GPay
TXN0005535,CUST00138,MER0040,cust00138@okhdfcbank,927.51,2025-06-10 03:26:27,failed,763069695742,GPay
TXN0005536,CUST00774,MER0085,cust00774@okhdfcbank,949.68,2025-05-09 06:41:41,Failed,236928263014,Paytm
TXN0005537,CUST01463,MER0113,cust01463@okhdfcbank,40.58,2025-05-23 00:48:11,success,626189315371,GPay
TXN0005539,CUST00292,MER0051,cust00292@okhdfcbank,81.74,2025-01-19 02:17:42,Failed,634315821308,GPay
TXN0005540,CUST01264,MER0099,cust01264@okhdfcbank,819.86,2025-02-23 13:08:02,Success,431884306910,Paytm
TXN0005541,CUST00808,MER0057,cust00808@okhdfcbank,60.76,2025-01-09 03:13:45,Success,704946046090,Paytm
TXN0005546,CUST00136,MER0042,cust00136@okhdfcbank,817.8,2025-06-16 18:29:15,SUCCESS,990624085272,PhonePe
TXN0005547,CUST00077,MER0068,cust00077@okhdfcbank,721.13,2025-05-22 05:10:27,SUCCESS,744693461902,PhonePe
TXN0005548,CUST00989,MER0017,cust00989@okhdfcbank,990.29,2025-02-12 13:03:14,Success,200558645149,PhonePe
TXN0005549,CUST00960,MER0043,cust00960@okhdfcbank,344.05,2025-06-29 13:58:54,SUCCESS,334890792202,Paytm
TXN0005550,CUST01378,MER0127,cust01378@okhdfcbank,573.59,2025-01-23 04:22:59,SUCCESS,791594453436,GPay
TXN0005551,CUST00164,MER0118,cust00164@okhdfcbank,497.73,2025-06-07 14:44:54,success,342813621045,GPay
TXN0005552,CUST01842,MER0088,cust01842@okhdfcbank,486.6,2025-04-30 18:29:19,success,543033677151,BHIM
TXN0005557,CUST01362,MER0084,cust01362@okhdfcbank,235.87,2025-04-13 06:38:33,Success,841303944806,Amazon Pay
TXN0005559,CUST00572,MER0063,cust00572@okhdfcbank,152.6,2025-02-13 22:09:47,success,670469992148,PhonePe
TXN0005561,CUST00558,MER0085,cust00558@okhdfcbank,1581.83,2025-04-09 19:20:35,Success,917224417884,Paytm
TXN0005563,CUST00829,MER0014,cust00829@okhdfcbank,1662.86,2025-04-25 21:29:18,SUCCESS,685827453114,BHIM
TXN0005564,CUST00616,MER0066,cust00616@okhdfcbank,272.93,2025-01-21 16:18:39,Success,910170863356,Amazon Pay
TXN0005566,CUST00458,MER0057,cust00458@okhdfcbank,170.21,2025-06-21 00:34:28,SUCCESS,654644904824,GPay
TXN0005572,CUST00497,MER0042,cust00497@okhdfcbank,184.49,2025-05-01 23:39:41,PENDING,117055819858,PhonePe
TXN0005576,CUST00970,MER0008,cust00970@okhdfcbank,580.43,2025-03-06 19:33:17,Success,775186590177,Paytm
TXN0005580,CUST00881,MER0061,cust00881@okhdfcbank,2035.3,2025-02-25 15:02:08,success,783582606864,GPay
TXN0005581,CUST00499,MER0043,cust00499@okhdfcbank,1054.42,2025-03-07 06:23:31,Success,667539725703,BHIM
TXN0005582,CUST00327,MER0084,cust00327@okhdfcbank,501.89,2025-04-26 05:39:32,Success,547496206560,GPay
TXN0005585,CUST00018,MER0039,cust00018@okhdfcbank,748.16,2025-04-15 22:18:31,Success,209353871006,Paytm
TXN0005586,CUST00878,MER0127,cust00878@okhdfcbank,2208.22,2025-06-24 02:22:18,Success,187570317489,BHIM
TXN0005587,CUST00190,MER0039,cust00190@okhdfcbank,124.83,2025-01-10 23:20:40,SUCCESS,001838348179,Amazon Pay
TXN0005588,CUST00005,MER0121,cust00005@okhdfcbank,953.15,2025-02-04 11:33:01,Success,586326938791,GPay
TXN0005591,CUST01172,MER0023,cust01172@okhdfcbank,411.11,2025-01-08 20:25:00,SUCCESS,974493826226,BHIM
TXN0005592,CUST00339,MER0080,cust00339@okhdfcbank,169.95,2025-03-06 02:34:19,SUCCESS,484271556965,PhonePe
TXN0005593,CUST00205,MER0010,cust00205@okhdfcbank,757.88,2025-04-24 04:20:26,SUCCESS,595091958673,GPay
TXN0005595,CUST00001,MER0050,cust00001@okhdfcbank,432.62,2025-06-03 07:32:08,success,505467424267,Amazon Pay
TXN0005596,CUST00349,MER0101,cust00349@okhdfcbank,326.67,2025-06-10 01:00:29,SUCCESS,806040236064,BHIM
TXN0005597,CUST01005,MER0028,cust01005@okhdfcbank,1012.49,2025-02-21 21:50:58,success,424191504903,Amazon Pay
TXN0005601,CUST01242,MER0067,cust01242@okhdfcbank,873.48,2025-01-31 13:30:33,Success,977471430857,BHIM
TXN0005602,CUST01318,MER0132,cust01318@okhdfcbank,379.19,2025-01-19 15:57:09,Success,732160146462,PhonePe
TXN0005603,CUST01017,MER0058,cust01017@okhdfcbank,2699.37,2025-05-14 19:07:19,success,490005251828,Amazon Pay
TXN0005605,CUST00694,MER0042,cust00694@okhdfcbank,87.71,2025-05-15 22:30:34,SUCCESS,418739304821,Paytm
TXN0005609,CUST01653,MER0061,cust01653@okhdfcbank,855.23,2025-06-04 05:30:29,success,328718350704,Paytm
TXN0005610,CUST01735,MER0080,cust01735@okhdfcbank,1648.76,2025-05-10 08:58:30,Success,388285671723,Amazon Pay
TXN0005611,CUST00669,MER0054,cust00669@okhdfcbank,171.29,2025-02-16 17:39:21,Success,173654212176,PhonePe
TXN0005614,CUST01204,MER0031,cust01204@okhdfcbank,582.07,2025-01-29 16:14:18,Success,569191486906,Paytm
TXN0005615,CUST00221,MER0115,cust00221@okhdfcbank,921.15,2025-01-25 11:42:50,success,962939910938,Paytm
TXN0005618,CUST00656,MER0149,cust00656@okhdfcbank,1866.61,2025-02-16 11:00:16,SUCCESS,595477966717,GPay
TXN0005620,CUST01905,MER0142,cust01905@okhdfcbank,165.55,2025-05-22 15:09:33,success,928556001996,GPay
TXN0005621,CUST01204,MER0078,cust01204@okhdfcbank,451.28,2025-05-18 16:41:44,SUCCESS,486914550959,BHIM
TXN0005625,CUST00101,MER0009,cust00101@okhdfcbank,655.56,2025-06-13 07:54:34,success,243516956398,BHIM
TXN0005627,CUST00383,MER0128,cust00383@okhdfcbank,762.31,2025-04-01 00:05:05,success,883807243647,Amazon Pay
